id,title,release_date,recent_reviews,all_reviews,price,developers,number_languages,compatible_os,tags
954870,Astrox Imperium,"22 Mar, 2019","['100', '28', '30']","['90', '626']","['12,49']",['Jace Masula'],1,1,"['Space', 'Simulation', 'Indie', 'EarlyAccess', 'SpaceSim', 'Sandbox', 'Mining', 'OpenWorld', 'Singleplayer', 'Atmospheric']"
38420,Fallout Tactics: Brotherhood of Steel,"1 Mar, 2001","['94', '18', '30']","['80', '1,465']","['9,99']",['14° East'],3,1,"['Post-apocalyptic', 'RPG', 'Strategy', 'Turn-Based', 'Tactical', 'Isometric', 'Classic', 'Singleplayer', 'Turn-BasedStrategy', 'Sci-fi', 'TacticalRPG', 'OpenWorld', 'Real-TimewithPause', 'Action', 'Atmospheric', 'Turn-BasedTactics', 'Multiplayer', 'StoryRich', 'CRPG', 'Adventure']"
1298280,Captain Disaster in: Death Has A Million Stomping Boots,"12 Dec, 2017","['100', '11']","['100', '11']","['7,39']","['Dave Seaman', 'R Riebau']",1,1,"['Adventure', 'Point&Click', 'Comedy', 'Sci-fi', 'Retro', 'OldSchool', '2D', 'Singleplayer', 'Funny']"
400360,Adam's Venture: Origins,"1 Apr, 2016","['66', '293']",,"['14,99']",['Vertigo Games'],15,1,"['Adventure', 'Indie', 'Puzzle', 'Singleplayer', 'StoryRich', 'ThirdPerson', 'Casual', 'Historical', 'Remake', 'FamilyFriendly', 'Illuminati', 'Controller', 'Linear', 'GreatSoundtrack', 'Conspiracy', 'Atmospheric', 'Exploration']"
842150,Wild West Saga: Idle Tycoon Clicker,"30 May, 2018","['67', '695']",,[],['Tamasenco'],10,3,"['Clicker', 'Idler', 'FreetoPlay', 'Casual', 'Simulation', 'Indie', 'Western', 'Management', 'Strategy', 'Capitalism', '2D', 'FamilyFriendly', 'GreatSoundtrack', 'EarlyAccess', 'Comedy', 'Exploration', 'Funny', 'Real-Time', 'America', 'Adventure']"
400790,The Juicer,"6 Sep, 2012","['94', '150']","['94', '150']","['1,59']",['Anvate Games'],1,1,"['Action', 'Indie', 'Shooter', 'Illuminati', 'PsychologicalHorror']"
1488860,Insiders,"29 Oct, 2021","['87', '40']","['87', '40']","['11,59']",['ANG People s.r.o.'],5,1,"['Sci-fi', 'Adventure', 'OpenWorld', 'Survival', 'Crafting', 'Exploration', 'MedicalSim', 'SpaceSim', ""Shoot'EmUp"", 'Collectathon', 'Submarine', 'InteractiveFiction', 'Underwater', 'BaseBuilding', 'ImmersiveSim', 'First-Person', 'Simulation', 'Action-Adventure', 'RPG', 'Singleplayer']"
1307070,Vetrix,"18 Feb, 2020","['100', '28']","['100', '28']","['4,99']",['Pixel Racers'],8,1,"['Casual', 'VR', 'Puzzle', 'Retro', 'PixelGraphics']"
403410,ARCADE GAME SERIES: Ms. PAC-MAN,"19 Apr, 2016","['87', '155']","['87', '155']","['3,99']",['BANDAI NAMCO Studios Inc.'],6,1,"['Action', 'Arcade', 'Classic', 'Retro', '2D', 'FemaleProtagonist']"
386480,Blood Code,"28 Dec, 2015","['72', '1,706']","['72', '1,706']","['8,19']","['ZiX Solutions', 'Weixi Studio']",4,3,"['VisualNovel', 'Romance', 'DatingSim', 'FemaleProtagonist', 'Strategy', 'Cute', 'Otome', 'StoryRich', 'MultipleEndings', 'Casual', 'Simulation', 'Anime', 'Vampire', 'Adventure', 'Singleplayer', 'Indie', 'Nudity', 'SexualContent', 'GreatSoundtrack', 'FPS']"
1043390,FlowScape,"15 Aug, 2019","['82', '23', '30']","['87', '1,035']","['12,49']",['Pixel Forest Games'],3,1,"['Simulation', 'Sandbox', 'Design&Illustration', 'Casual', 'Building', 'Nature', 'Software', 'Relaxing', 'Indie', 'Animation&Modeling', 'Atmospheric', 'CityBuilder', 'ProceduralGeneration', 'Dragons', 'FamilyFriendly', 'Dungeons&Dragons', 'Medieval', 'GodGame', 'Utilities']"
4720,Condemned: Criminal Origins,"11 Apr, 2006","['90', '40', '30']","['86', '1,661']","['9,99']",['Monolith'],5,1,"['Horror', 'Action', 'First-Person', 'Atmospheric', 'SurvivalHorror', 'PsychologicalHorror', 'Crime', 'Singleplayer', 'FPS', 'Gore', 'Difficult', 'Detective', 'Dark', 'Classic', 'Mystery', 'Survival', 'StoryRich', 'Thriller', 'Shooter', ""Beat'emup""]"
711230,Titus the Fox,"1 Jan, 1992","['81', '11']","['81', '11']","['9,99']",['Titus Interactive'],1,3,"['Action', 'Adventure', 'RPG', 'Platformer', '2D', 'SideScroller', '2DPlatformer', 'GreatSoundtrack', 'FamilyFriendly']"
277430,Halo: Spartan Assault,"4 Apr, 2014","['82', '51', '30']","['80', '3,621']","['2,99']","['Vanguard Games', '343 Industries']",11,1,"['Action', 'Top-DownShooter', 'Sci-fi', 'Singleplayer', 'Top-Down', 'Shooter', 'TwinStickShooter', 'Strategy', 'Touch-Friendly', 'Arcade', 'Adventure', 'GreatSoundtrack', 'Futuristic', 'Aliens', 'Multiplayer', 'Space', 'Isometric', 'ThirdPerson', 'Third-PersonShooter', 'Co-op']"
1817470,An Outcry,"5 Jan, 2022","['93', '16']","['93', '16']","['9,99']",['Quinn K.'],2,1,"['RPG', 'StoryRich', 'PsychologicalHorror', 'PixelGraphics', 'Singleplayer', 'MultipleEndings', 'Dark', 'ChooseYourOwnAdventure', '2D', 'Text-Based', 'Atmospheric', 'Modern', 'ChoicesMatter', 'InteractiveFiction', 'Music', 'Psychological', 'Narrative', 'Horror', 'Turn-BasedCombat', 'Surreal']"
550080,VALKYRIE DRIVE -BHIKKHUNI-,"20 Jun, 2017","['85', '975']","['85', '975']","['29,99']","['Meteorise', 'HONEY∞PARADE GAMES']",2,1,"['Anime', 'SexualContent', 'Nudity', 'Action', 'FemaleProtagonist', 'HackandSlash', ""Beat'emup"", 'Cute', 'Multiplayer', 'LGBTQ+']"
1018830,Element TD 2 - Tower Defense,"2 Apr, 2021","['92', '53', '30']","['91', '1,611']","['12,49']",['Element Studios'],17,1,"['TowerDefense', 'Strategy', 'Indie', 'Multiplayer', 'RTS', 'Fantasy', 'Co-op', 'Competitive', 'PvP', 'PvE', 'Team-Based', 'OnlineCo-Op', 'Singleplayer', '3D', 'RealTimeTactics', 'Magic', 'Tactical', 'ScoreAttack', 'CharacterCustomization', 'Building']"
449550,Chicken Invaders 2,"4 Mar, 2016","['90', '10', '30']","['95', '266']","['3,99']",['InterAction studios'],6,2,"['Action', 'Indie', 'Casual', ""Shoot'EmUp""]"
635390,Thief of Thieves,"16 Jul, 2018","['78', '91']","['78', '91']","['16,79']",['Rival Games'],1,1,"['Adventure', 'Indie', 'ChoicesMatter', 'FemaleProtagonist', 'Stealth', 'Action', 'ComicBook', 'Heist', 'StoryRich', 'Strategy', 'Atmospheric', 'Episodic']"
603020,Skautfold: Usurper,"20 Feb, 2018","['71', '248']","['71', '248']","['9,99']",['Steve Gal'],3,1,"['Action', 'Indie', 'RPG', 'Metroidvania', 'Lovecraftian', '2D', 'Platformer', 'PsychologicalHorror', 'Souls-like', 'PixelGraphics', 'Horror', 'Singleplayer', 'Anime']"
340130,Moorhuhn Invasion (Crazy Chicken Invasion),"20 Feb, 2015","['79', '29']","['79', '29']","['3,99']",['Doyodo'],5,1,"['Casual', 'Action']"
798510,SUPER DRAGON BALL HEROES WORLD MISSION,"4 Apr, 2019","['80', '31', '30']","['86', '881']","['49,99']","['Dimps Corporation', 'SAFARI GAMES Co., Ltd.']",8,1,"['Strategy', 'CardGame', 'CardBattler', 'Anime', 'Multiplayer', 'Fighting', 'Singleplayer']"
1348160,Turn on the light,"7 Jul, 2020","['96', '113']","['96', '113']","['0,79']",['Thedox Games'],1,2,"['Casual', 'Puzzle', 'Minimalist', '2D', 'Relaxing', 'Education', 'Abstract', 'Atmospheric', 'FamilyFriendly', 'Logic', 'Singleplayer', 'Experimental', 'Indie', 'Electronic', 'Addictive']"
856540,Super Dangerous Dungeons,"2 Jul, 2018","['100', '62']","['100', '62']","['3,99']",['Adventure Islands'],1,2,"['Indie', 'Action', 'Adventure', 'PixelGraphics', 'Platformer', '2D', 'Retro', 'Singleplayer', 'Action-Adventure', 'FamilyFriendly', 'TimeAttack', 'OldSchool', 'SideScroller', 'Exploration', 'Metroidvania']"
973220,SiNKR 2,"9 May, 2019","['96', '147']","['96', '147']","['3,29']",['Robert Wahler'],29,3,"['Strategy', 'Puzzle', 'Indie', 'Relaxing', 'Minimalist', 'Atmospheric', 'Abstract', 'Casual', 'GreatSoundtrack', 'Difficult', 'Stylized', 'Touch-Friendly', 'Controller', 'Turn-Based', 'Physics', '2D', 'Sci-fi', 'FamilyFriendly', 'Simulation']"
250580,Paranautical Activity: Deluxe Atonement Edition,"14 Feb, 2013","['71', '576']","['71', '576']","['6,99']",['Digerati Distribution'],1,3,"['ActionRoguelike', 'Indie', 'Roguelike', 'FPS', 'Action', 'Roguelite', 'Voxel', 'Singleplayer', 'GreatSoundtrack', 'Shooter', 'Difficult', 'RPG', 'First-Person', 'Fast-Paced', 'ProceduralGeneration', 'PixelGraphics', 'Horror', 'PermaDeath']"
300060,ADR1FT,"28 Mar, 2016","['57', '1,003']",,"['19,99']",['THREE ONE ZERO'],7,1,"['Space', 'Adventure', 'VR', 'Indie', 'First-Person', 'WalkingSimulator', 'Survival', 'Singleplayer', 'Atmospheric', 'Simulation', 'Sci-fi', 'FemaleProtagonist', 'Horror']"
968820,Stormhill Mystery: Family Shadows,"28 Jan, 2019","['75', '83']","['75', '83']","['5,69']",['Specialbit Studio'],8,2,"['Point&Click', 'Adventure', 'Casual', 'HiddenObject', 'Mystery', 'Atmospheric', 'Lovecraftian', 'StoryRich', 'Drama', 'Indie', 'Puzzle', 'Horror', '2D', 'First-Person', 'Surreal', 'Narration', 'Singleplayer', 'OpenWorld']"
242640,Styx: Master of Shadows,"7 Oct, 2014","['85', '60', '30']","['83', '6,635']","['19,99']",['Cyanide Studio'],6,1,"['Stealth', 'Fantasy', 'Singleplayer', 'Action', 'Adventure', 'ThirdPerson', 'RPG', 'Assassin', 'Parkour', 'Steampunk', 'DarkFantasy', 'Atmospheric', 'Magic', 'StoryRich', 'Difficult', 'OpenWorld', 'GreatSoundtrack', 'Indie', 'Gore', 'Multiplayer']"
1546940,Beard Blade,"20 Jul, 2021","['89', '74']","['89', '74']","['16,79']",['Glovebox Games LLC'],1,1,"['Action', '2DPlatformer', 'Platformer', '2D', 'PixelGraphics', 'Retro', 'Singleplayer', 'Indie']"
1344530,vrkshop,"18 Dec, 2021","['60', '15', '30']","['83', '122']","['16,79']",['scopatgames'],1,1,"['VR', 'Realistic', 'ImmersiveSim', 'Building', 'Puzzle', 'Relaxing', 'Simulation', 'Crafting', 'Physics', 'Casual', 'Logic', 'Atmospheric', 'LifeSim', 'First-Person', 'OpenWorldSurvivalCraft', 'BaseBuilding', 'Singleplayer']"
337000,Deus Ex: Mankind Divided,"23 Aug, 2016","['81', '276', '30']","['75', '25,451']","['29,99']","['Eidos Montreal', 'Feral Interactive (Linux)', 'Feral Interactive (Mac)']",8,3,"['Cyberpunk', 'Stealth', 'RPG', 'Sci-fi', 'Action', 'StoryRich', 'Atmospheric', 'Singleplayer', 'Futuristic', 'Illuminati', 'First-Person', 'FPS', 'GreatSoundtrack', 'Shooter', 'OpenWorld', 'Conspiracy', 'Dystopian', 'ImmersiveSim', 'Transhumanism', 'Adventure']"
651500,My Memory of Us,"9 Oct, 2018","['92', '389']","['92', '389']","['14,99']",['Juggler Games'],15,1,"['Adventure', 'Indie', 'Action', 'Casual', 'Puzzle', 'Atmospheric', 'StoryRich', 'War', 'Dark', 'Singleplayer', '2.5D', 'Hand-drawn', 'GreatSoundtrack', 'Steampunk', 'Historical', 'Cute', 'WorldWarII', 'SideScroller', 'Education', 'Relaxing']"
1503040,Purplis Sandbox,"14 Jan, 2021","['75', '119']","['75', '119']",,['DRAGOLITE'],2,1,"['Simulation', 'Sandbox', '2D', 'Building', 'PixelGraphics', 'Destruction', 'Indie', 'Singleplayer', 'Physics']"
1680000,Rewrite+,"17 Dec, 2021","['84', '38', '30']","['91', '113']","['41,99']",['VisualArts/Key'],2,1,"['VisualNovel', 'Anime', 'Casual', 'Adventure', 'InteractiveFiction', 'ChooseYourOwnAdventure', 'Simulation', 'DatingSim', '2D', 'Colorful', 'Atmospheric', 'Comedy', 'Drama', 'Romance', 'ChoicesMatter', 'MultipleEndings', 'StoryRich', 'Singleplayer', 'Text-Based', 'SexualContent']"
255260,Pro Cycling Manager 2014,"19 Jun, 2014","['66', '216']",,"['9,99']",['Cyanide Studio'],9,1,"['Simulation', 'Sports', 'Cycling', 'Management', 'Adventure']"
719730,Uptasia,"10 Jan, 2018","['57', '179']",,[],['upjers'],10,1,"['Casual', 'CityBuilder', 'HiddenObject', 'Building', 'FreetoPlay', 'Singleplayer', 'Multiplayer', 'Management', 'Point&Click', 'Puzzle', 'Simulation', '2D', 'Relaxing', 'ResourceManagement', 'Colorful', 'Economy', 'Clicker', 'Adventure', 'Cats', 'PvP']"
7220,"Runaway, The Dream of The Turtle","12 Mar, 2007","['52', '209']",,"['9,99']",['Pendulo Studios'],2,1,"['Adventure', 'Point&Click', 'Puzzle', 'Singleplayer', 'Comedy', 'Funny', '2D', 'StoryRich', 'Retro', 'GreatSoundtrack', 'Classic', 'Casual']"
1063310,Vane,"22 Jul, 2019","['69', '133']",,"['19,99']",['Friend & Foe Games'],7,1,"['Adventure', 'Indie', 'Casual', 'Action', 'Exploration']"
1540400,Lost Dream,"12 Mar, 2021","['75', '32']","['75', '32']","['3,29']",['Morning Shift Studios'],1,1,"['Adventure', 'Abstract', 'WalkingSimulator', 'Colorful', 'Nature', 'Cinematic', 'Casual', 'Atmospheric', 'Cute', 'Minimalist', 'Stylized', 'Relaxing', 'ThirdPerson', '3D', 'Soundtrack', 'Linear', 'Cartoony', 'Singleplayer', '3DPlatformer', 'Short']"
943380,Timberman VS,"12 Oct, 2018","['86', '123', '30']","['93', '2,432']","['1,59']",['Digital Melody'],7,2,"['Casual', 'Action', 'Indie', 'LocalMultiplayer']"
1473740,Maritime Calling,"28 Sep, 2021","['73', '15']","['73', '15']","['12,49']",['Tiamat Games'],1,1,"['Adventure', 'RPG', 'Simulation', 'Roguelike', 'Roguelite', 'Naval', '3D', 'Pirates', 'Survival', 'Combat', 'Crafting', 'OpenWorld', 'PermaDeath', 'ProceduralGeneration', 'Sailing', 'Trading', 'Singleplayer', 'EarlyAccess', 'NavalCombat']"
686680,Computer Tycoon,"12 Oct, 2017","['82', '591']","['82', '591']","['16,79']",['Progorion'],1,2,"['Simulation', 'Economy', 'Management', 'Strategy', 'ImmersiveSim', 'Real-TimewithPause', 'Historical', 'Sandbox', 'ResourceManagement', 'Isometric', 'Singleplayer', '2D', 'Diplomacy', 'GrandStrategy', 'ReplayValue', 'Difficult', 'EarlyAccess', 'TimeManagement', 'Indie', 'Cartoony']"
591960,Animation Throwdown: The Quest for Cards,"5 May, 2017","['77', '54', '30']","['75', '3,009']",[],"['Synapse Games', 'Chinzilla']",7,2,"['FreetoPlay', 'CardGame', 'Strategy', 'Adventure', 'RPG', 'Multiplayer', 'Memes', 'TradingCardGame', 'Funny', 'Comedy', 'Casual', 'SexualContent', 'PsychologicalHorror', 'Cartoon', 'Singleplayer', 'Anime', 'StoryRich', 'FemaleProtagonist', '2D', 'Action']"
1561800,ROUGH KUTS: Night of the Living Dead,"23 Mar, 2021","['85', '14']","['85', '14']","['0,79']",['ROUGH KUTS'],1,1,"['Casual', 'InteractiveFiction', 'Point&Click', 'ChooseYourOwnAdventure', 'ImmersiveSim', 'Cinematic', 'FMV', 'Noir', 'Realistic', 'Dark', 'Drama', 'Mystery', 'Post-apocalyptic', 'Psychological', 'Sci-fi', 'SurvivalHorror', 'Thriller', 'Zombies', 'Indie', 'MultipleEndings']"
407310,NEKO-NIN exHeart,"21 Apr, 2017","['96', '815']","['96', '815']","['9,99']",['Whirlpool'],3,1,"['Anime', 'SexualContent', 'Nudity', 'VisualNovel', 'Cute', 'Casual', 'Indie', 'Mature', 'DatingSim', 'Cats', 'Action', 'Hentai', 'Romance', 'Ninja', 'Singleplayer']"
801260,NOSTALGIC TRAIN,"12 Jun, 2018","['76', '146']","['76', '146']","['9,99']",['Tatamibeya 畳部屋'],8,1,"['Indie', 'WalkingSimulator', 'Atmospheric', 'OpenWorld', 'Emotional', 'Adventure', 'VisualNovel', 'Exploration', 'Lore-Rich', '3D', 'First-Person', 'Retro', 'Mythology', 'Mystery', 'Romance', 'TimeTravel', 'AlternateHistory', 'Investigation', 'Fantasy', 'Surreal']"
619150,while True: learn(),"17 Jan, 2019","['94', '120', '30']","['92', '5,145']","['10,79']",['Luden.io'],18,3,"['Programming', 'Simulation', 'Education', 'Puzzle', 'Indie', 'Sandbox', 'Building', 'Science', 'Cats', 'Investigation', 'Transhumanism', 'Underground', 'DynamicNarration', 'Logic', 'IntentionallyAwkwardControls', 'Singleplayer', '2D']"
1707560,Lost Alone EP.1 - Sorellina,"21 Dec, 2021","['68', '19', '30']","['73', '26']","['4,99']","[""Daniele Doesn't Matter""]",2,1,"['PsychologicalHorror', 'Horror', 'Psychological', 'Thriller', 'Mystery', 'StoryRich', 'Dark', 'Exploration', 'Atmospheric', 'First-Person', 'Demons', 'Puzzle', 'WalkingSimulator', 'HiddenObject', '3D', 'Strategy', 'Realistic', 'Drama', 'Philosophical', 'AlternateHistory']"
1365390,Facility 47,"6 Apr, 2014","['81', '32']","['81', '32']","['3,99']",['Inertia Game Studios'],1,1,"['Point&Click', 'Puzzle', 'HiddenObject', 'Horror', 'Atmospheric', '2D', 'Dark', 'Hand-drawn', 'Mystery', 'Detective', 'Logic', 'Indie', 'Science', 'Snow', 'StoryRich', 'Singleplayer', 'Narration']"
788470,Stonies,"21 Feb, 2018","['51', '344']",,[],['upjers'],11,1,"['FreetoPlay', 'Casual', 'Simulation', 'Building', 'CityBuilder', 'Crafting', 'ResourceManagement', 'Multiplayer', 'Singleplayer', 'Relaxing', 'Clicker', 'OpenWorld', 'Survival', 'Strategy', 'Sandbox', 'Fantasy', 'Co-op', 'Indie', 'OnlineCo-Op', 'LifeSim']"
91600,Sanctum,"15 Apr, 2011","['90', '1,833']","['90', '1,833']","['9,99']",['Coffee Stain Studios'],12,2,"['TowerDefense', 'Strategy', 'FPS', 'Co-op', 'Action', 'Indie', 'Sci-fi', 'Multiplayer', 'First-Person', 'OnlineCo-Op', 'Shooter', 'FemaleProtagonist', 'Singleplayer', 'Casual', 'GreatSoundtrack', 'Futuristic', 'Adventure', 'Tactical', 'Survival', 'Difficult']"
1221320,Self-Checkout Unlimited,"1 Oct, 2020","['91', '37']","['91', '37']","['6,59']",['Argent Games'],1,2,"['Indie', 'Casual', 'Surreal', 'WalkingSimulator', 'Philosophical']"
836490,月夜下的紅茶杯 ~ Blacktea With Moon,"8 May, 2018","['94', '464']","['94', '464']","['0,99']",['凝冰剑斩'],4,1,"['RPG', 'Indie', 'RPGMaker', 'VisualNovel', 'FemaleProtagonist', 'Faith', 'LGBTQ+', 'Anime']"
1280380,Moolii's Dreamland,"22 Jan, 2021","['87', '39']","['87', '39']","['4,99']",['WOWOH CAT'],6,1,"['BulletHell', ""Shoot'EmUp"", '2DPlatformer', 'Flight', 'Roguelite', 'Shooter', 'Platformer', 'Action-Adventure', 'FemaleProtagonist', 'Cute', '2D', 'Casual', 'Anime', 'Cartoony', 'Hand-drawn', 'Adventure', 'Cartoon', 'Singleplayer', 'EarlyAccess', 'Indie']"
1258460,Escape First 3,"21 Mar, 2020","['64', '162']",,"['5,69']",['OnSkull Games'],10,1,"['Adventure', 'Indie', 'Casual', 'Co-op', 'Multiplayer', 'Puzzle', 'Mystery', 'Competitive', 'VR', 'Exploration', 'HiddenObject', 'Horror', '3D', 'First-Person', 'Realistic', 'Psychological', 'PsychologicalHorror', 'Detective', 'Investigation', 'Logic']"
975230,Das Geisterschiff / The Ghost Ship,"19 Sep, 2018","['86', '22']","['86', '22']","['8,19']",['Graverobber Foundation'],1,3,"['DungeonCrawler', 'SurvivalHorror', 'Turn-BasedCombat', 'RPG', 'Investigation', 'Cyberpunk', 'Exploration', 'TacticalRPG', 'First-Person', 'Minimalist', 'Difficult', 'Turn-Based', 'Experimental', 'Mechs', 'Post-apocalyptic', 'Underground', 'Dystopian', 'Atmospheric', 'Mystery', 'Robots']"
1223500,Umurangi Generation,"19 May, 2020","['92', '25', '30']","['93', '619']","['12,49']",['ORIGAME DIGITAL'],4,1,"['Indie', 'Casual', 'Simulation', 'PhotoEditing', 'Relaxing', 'Cyberpunk', 'First-Person', 'Experimental', 'GreatSoundtrack', 'Sci-fi', 'Atmospheric', 'Exploration', 'Colorful', 'Psychedelic', 'Post-apocalyptic', 'Singleplayer', 'Retro', 'Design&Illustration', 'Surreal', 'Puzzle']"
400630,Wuppo: Definitive Edition,"29 Sep, 2016","['89', '68', '30']","['95', '3,574']","['14,99']",['Knuist & Perzik'],5,1,"['Metroidvania', 'Platformer', 'Exploration', '2D', '2DPlatformer', 'GreatSoundtrack', 'Action', 'Puzzle', 'Cute', 'Singleplayer', 'Funny', 'StoryRich', 'Co-op', 'ScoreAttack', 'FamilyFriendly', 'Colorful', 'Difficult', 'LocalCo-Op', 'PuzzlePlatformer', 'Hand-drawn']"
39650,The Guild II,"12 Oct, 2006","['70', '506']","['70', '506']","['9,99']",['4HEAD Studios'],5,1,"['Simulation', 'Strategy', 'LifeSim', 'Medieval', 'RPG', 'Trading', 'Economy', 'Singleplayer', 'Management', 'Sandbox', 'Building', 'Politics', 'Multiplayer']"
657040,The Myth Seekers: The Legacy of Vulcan,"10 Aug, 2017","['82', '93']","['82', '93']","['9,99']",['Sunward Games'],9,3,"['Casual', 'Adventure', 'HiddenObject', 'FemaleProtagonist', 'Point&Click', 'Fantasy', 'StoryRich', 'Horror', 'FamilyFriendly', 'Singleplayer', 'Puzzle', 'Indie', 'Atmospheric', '2D', 'Mystery', 'GreatSoundtrack', 'Colorful', 'Relaxing', 'Short', 'VisualNovel']"
393220,Super Man Or Monster,"31 Oct, 2017","['90', '62']","['90', '62']","['12,99']",['Xform'],2,1,"['Action', 'Indie', 'Adventure', 'PixelGraphics']"
657630,Fidget Spinner,"6 Sep, 2017","['83', '335']","['83', '335']","['0,79']",['Antonio Renna'],1,3,"['Memes', 'Illuminati', 'FamilyFriendly', 'ReplayValue', 'Simulation', 'GreatSoundtrack', 'Casual', '2D', 'Indie', 'StoryRich', 'Singleplayer', 'Comedy', 'Atmospheric', 'Funny', 'Parody', 'Action', 'Short', 'WorldWarII', 'DatingSim', '2.5D']"
1144100,Linea VR,"4 Oct, 2019","['92', '13']","['92', '13']","['4,99']",['KHB-Soft'],4,1,"['Indie', 'Action', 'Arcade', 'Difficult', 'Music', 'VR', 'Rhythm', 'Minimalist', 'Singleplayer', 'Short']"
40350,Lost Horizon,"24 Sep, 2010","['90', '307']","['90', '307']","['9,99']",['Animation Arts'],5,1,"['Adventure', 'Point&Click', ""1990's"", 'Stylized', 'StoryRich', 'War', 'Retro', 'GreatSoundtrack', '2D', 'Classic', 'Puzzle']"
859570,Secret Neighbor: Hello Neighbor Multiplayer,"24 Oct, 2019","['91', '379', '30']","['89', '10,080']","['16,79']","['Hologryph', 'Eerie Guest Studios']",16,1,"['Horror', 'Multiplayer', 'OnlineCo-Op', 'PvP', 'Co-op', 'Cartoony', 'First-Person', 'SurvivalHorror', 'Stealth', 'Adventure', 'FamilyFriendly', 'Mystery', 'Colorful', 'Funny', 'Indie', 'Action', 'Puzzle', 'Thriller', 'Casual', 'Comedy']"
646470,Alicia Quatermain: Secrets Of The Lost Treasures,"1 Sep, 2017","['84', '79']","['84', '79']","['2,99']","['Jetdogs Studios', 'Whalebox']",10,3,"['Casual', 'Strategy', 'Indie', 'ResourceManagement', 'TimeManagement', 'FemaleProtagonist', 'FamilyFriendly', 'Adventure', 'Puzzle', 'Cute', 'Singleplayer', 'Mouseonly']"
1623080,Aery - Calm Mind,"22 Jul, 2021","['89', '56']","['89', '56']","['9,99']",['EpiXR Games UG'],1,1,"['Relaxing', 'Casual', 'Flight', 'Exploration', 'Simulation', 'Stylized', 'Colorful', 'Nature', '3D', 'Atmospheric', 'Singleplayer', 'Indie', 'Soundtrack', 'Short']"
1056280,Grotesque Beauty - A Horror Visual Novel,"3 Oct, 2019","['90', '30']","['90', '30']","['4,99']",['Digital Bento'],1,2,"['Indie', 'Simulation', 'Gore', 'Violent', 'Nudity', 'Horror', 'Dark', 'Atmospheric', 'ChooseYourOwnAdventure', 'PsychologicalHorror', 'InteractiveFiction', 'FemaleProtagonist', 'Narration', 'StoryRich', 'Gothic', 'VisualNovel', 'FreetoPlay']"
602770,Clatter,"10 Dec, 2018","['84', '349']","['84', '349']","['8,19']",['Facepunch Studios'],1,1,"['Strategy', 'Indie', 'Turn-Based', 'Turn-BasedStrategy', 'Turn-BasedCombat', 'Turn-BasedTactics', 'Tactical', 'Multiplayer', 'Cute', 'CharacterCustomization']"
610860,Shogo: Mobile Armor Division,"15 Oct, 1998","['72', '128']","['72', '128']","['9,99']",['Monolith Productions'],1,1,"['Action', 'Adventure', 'Strategy', 'Mechs', 'FPS', 'First-Person', 'Shooter', 'Sci-fi', 'Anime', 'Classic', 'Gore']"
876190,Football Drama,"18 Sep, 2019","['63', '55']",,"['3,29']",['Open Lab Games & Demigiant'],8,2,"['Indie', 'Sports', 'Strategy', 'Adventure', 'InteractiveFiction', 'Soccer', 'StoryRich', 'Drama', 'Football', 'DarkHumor', 'VisualNovel', 'MultipleEndings', 'ChooseYourOwnAdventure', 'Funny', 'ChoicesMatter', 'Turn-Based', 'Management', 'Simulation', 'Turn-BasedTactics', 'Atmospheric']"
22100,Mount & Blade,"16 Sep, 2008","['97', '45', '30']","['92', '4,253']","['9,99']",['TaleWorlds Entertainment'],6,1,"['RPG', 'Medieval', 'OpenWorld', 'Strategy', 'Sandbox', 'Action', 'Singleplayer', 'Adventure', 'ThirdPerson', 'Multiplayer', 'Indie', 'Historical', 'Moddable', 'ActionRPG', 'CharacterCustomization', 'First-Person', 'Simulation', 'ReplayValue', 'Fantasy', 'FemaleProtagonist']"
1578390,My Garage,"10 Aug, 2021","['91', '47', '30']","['93', '411']","['19,99']",['Viking Game Studio'],11,1,"['Simulation', 'Racing', 'AutomobileSim', 'Realistic', 'First-Person', 'OpenWorld', 'Sandbox', 'Singleplayer', 'EarlyAccess', 'Transportation', 'Indie', 'Trading', '3D']"
853480,Pestis,"10 May, 2018","['86', '69']","['86', '69']","['3,29']",['DIEDEMOR STUDIO GAMES'],2,1,"['Horror', 'Education', 'OutbreakSim', 'MedicalSim', 'Survival', 'Exploration', 'OpenWorld', 'Medieval', 'Science', 'Crafting', 'Tutorial', 'PermaDeath', '2D', 'Historical', 'ChoicesMatter', 'Simulation', 'Hand-drawn', 'Dystopian', 'Logic', 'Mythology']"
696560,Bouncing Duck Simulator,"8 Sep, 2017","['86', '68']","['86', '68']","['4,99']","['EYEJAM STUDIOS', 'Damien Sueur']",1,1,"['Casual', 'Action', 'Indie', 'Simulation']"
1194840,Frog Fractions: Game of the Decade Edition,"2 Aug, 2020","['94', '38', '30']","['95', '1,856']",[],"['Twinbeard, Inc.']",1,1,"['FreetoPlay', 'Casual', 'Education', 'Adventure', 'Indie', 'Action', 'Simulation', 'StoryRich', 'Comedy', 'Surreal', 'Funny', 'Memes', 'CultClassic', 'NSFW', 'Anime', 'Atmospheric', 'Typing', 'SurvivalHorror']"
